Year,Hour,From,To,Fuel,value
2020,28,FR,DE,Mobility,-0.0
2030,28,FR,DE,Mobility,-0.0
2040,28,FR,DE,Mobility,-0.0
2050,28,FR,DE,Mobility,-0.0
2020,29,FR,DE,Mobility,-0.0
2030,29,FR,DE,Mobility,-0.0
2040,29,FR,DE,Mobility,-0.0
2050,29,FR,DE,Mobility,-0.0
2020,30,FR,DE,Mobility,-0.0
2030,30,FR,DE,Mobility,-0.0
2040,30,FR,DE,Mobility,-0.0
2050,30,FR,DE,Mobility,-0.0
2020,31,FR,DE,Mobility,-0.0
2030,31,FR,DE,Mobility,-0.0
2040,31,FR,DE,Mobility,-0.0
2050,31,FR,DE,Mobility,-0.0
2020,32,FR,DE,Mobility,-0.0
2030,32,FR,DE,Mobility,-0.0
2040,32,FR,DE,Mobility,-0.0
2050,32,FR,DE,Mobility,-0.0
2020,33,FR,DE,Mobility,-0.0
2030,33,FR,DE,Mobility,-0.0
2040,33,FR,DE,Mobility,-0.0
2050,33,FR,DE,Mobility,-0.0
2020,34,FR,DE,Mobility,-0.0
2030,34,FR,DE,Mobility,-0.0
2040,34,FR,DE,Mobility,-0.0
2050,34,FR,DE,Mobility,-0.0
2020,35,FR,DE,Mobility,-0.0
2030,35,FR,DE,Mobility,-0.0
2040,35,FR,DE,Mobility,-0.0
2050,35,FR,DE,Mobility,-0.0
2020,36,FR,DE,Mobility,-0.0
2030,36,FR,DE,Mobility,-0.0
2040,36,FR,DE,Mobility,-0.0
2050,36,FR,DE,Mobility,-0.0
2020,37,FR,DE,Mobility,-0.0
2030,37,FR,DE,Mobility,-0.0
2040,37,FR,DE,Mobility,-0.0
2050,37,FR,DE,Mobility,-0.0
2020,38,FR,DE,Mobility,-0.0
2030,38,FR,DE,Mobility,-0.0
2040,38,FR,DE,Mobility,-0.0
2050,38,FR,DE,Mobility,-0.0
2020,39,FR,DE,Mobility,-0.0
2030,39,FR,DE,Mobility,-0.0
2040,39,FR,DE,Mobility,-0.0
2050,39,FR,DE,Mobility,-0.0
2020,40,FR,DE,Mobility,-0.0
2030,40,FR,DE,Mobility,-0.0
2040,40,FR,DE,Mobility,-0.0
2050,40,FR,DE,Mobility,-0.0
2020,41,FR,DE,Mobility,-0.0
2030,41,FR,DE,Mobility,-0.0
2040,41,FR,DE,Mobility,-0.0
2050,41,FR,DE,Mobility,-0.0
2020,42,FR,DE,Mobility,-0.0
2030,42,FR,DE,Mobility,-0.0
2040,42,FR,DE,Mobility,-0.0
2050,42,FR,DE,Mobility,-0.0
2020,43,FR,DE,Mobility,-0.0
2030,43,FR,DE,Mobility,-0.0
2040,43,FR,DE,Mobility,-0.0
2050,43,FR,DE,Mobility,-0.0
2020,44,FR,DE,Mobility,-0.0
2030,44,FR,DE,Mobility,-0.0
2040,44,FR,DE,Mobility,-0.0
2050,44,FR,DE,Mobility,-0.0
2020,45,FR,DE,Mobility,-0.0
2030,45,FR,DE,Mobility,-0.0
2040,45,FR,DE,Mobility,-0.0
2050,45,FR,DE,Mobility,-0.0
2020,46,FR,DE,Mobility,-0.0
2030,46,FR,DE,Mobility,-0.0
2040,46,FR,DE,Mobility,-0.0
2050,46,FR,DE,Mobility,-0.0
2020,47,FR,DE,Mobility,-0.0
2030,47,FR,DE,Mobility,-0.0
2040,47,FR,DE,Mobility,-0.0
2050,47,FR,DE,Mobility,-0.0
2020,48,FR,DE,Mobility,-0.0
2030,48,FR,DE,Mobility,-0.0
2040,48,FR,DE,Mobility,-0.0
2050,48,FR,DE,Mobility,-0.0
2020,49,FR,DE,Mobility,-0.0
2030,49,FR,DE,Mobility,-0.0
2040,49,FR,DE,Mobility,-0.0
2050,49,FR,DE,Mobility,-0.0
2020,50,FR,DE,Mobility,-0.0
2030,50,FR,DE,Mobility,-0.0
2040,50,FR,DE,Mobility,-0.0
2050,50,FR,DE,Mobility,-0.0
2020,51,FR,DE,Mobility,-0.0
2030,51,FR,DE,Mobility,-0.0
2040,51,FR,DE,Mobility,-0.0
2050,51,FR,DE,Mobility,-0.0
2020,52,FR,DE,Mobility,-0.0
2030,52,FR,DE,Mobility,-0.0
2040,52,FR,DE,Mobility,-0.0
2050,52,FR,DE,Mobility,-0.0
2020,53,FR,DE,Mobility,-0.0
2030,53,FR,DE,Mobility,-0.0
2040,53,FR,DE,Mobility,-0.0
2050,53,FR,DE,Mobility,-0.0
2020,54,FR,DE,Mobility,-0.0
2030,54,FR,DE,Mobility,-0.0
2040,54,FR,DE,Mobility,-0.0
2050,54,FR,DE,Mobility,-0.0
2020,55,FR,DE,Mobility,-0.0
2030,55,FR,DE,Mobility,-0.0
2040,55,FR,DE,Mobility,-0.0
2050,55,FR,DE,Mobility,-0.0
2020,56,FR,DE,Mobility,-0.0
2030,56,FR,DE,Mobility,-0.0
2040,56,FR,DE,Mobility,-0.0
2050,56,FR,DE,Mobility,-0.0
2020,57,FR,DE,Mobility,-0.0
2030,57,FR,DE,Mobility,-0.0
2040,57,FR,DE,Mobility,-0.0
2050,57,FR,DE,Mobility,-0.0
2020,58,FR,DE,Mobility,-0.0
2030,58,FR,DE,Mobility,-0.0
2040,58,FR,DE,Mobility,-0.0
2050,58,FR,DE,Mobility,-0.0
2020,59,FR,DE,Mobility,-0.0
2030,59,FR,DE,Mobility,-0.0
2040,59,FR,DE,Mobility,-0.0
2050,59,FR,DE,Mobility,-0.0
2020,60,FR,DE,Mobility,-0.0
2030,60,FR,DE,Mobility,-0.0
2040,60,FR,DE,Mobility,-0.0
2050,60,FR,DE,Mobility,-0.0
2020,61,FR,DE,Mobility,-0.0
2030,61,FR,DE,Mobility,-0.0
2040,61,FR,DE,Mobility,-0.0
2050,61,FR,DE,Mobility,-0.0
2020,62,FR,DE,Mobility,-0.0
2030,62,FR,DE,Mobility,-0.0
2040,62,FR,DE,Mobility,-0.0
2050,62,FR,DE,Mobility,-0.0
2020,63,FR,DE,Mobility,-0.0
2030,63,FR,DE,Mobility,-0.0
2040,63,FR,DE,Mobility,-0.0
2050,63,FR,DE,Mobility,-0.0
2020,64,FR,DE,Mobility,-0.0
2030,64,FR,DE,Mobility,-0.0
2040,64,FR,DE,Mobility,-0.0
2050,64,FR,DE,Mobility,-0.0
2020,65,FR,DE,Mobility,-0.0
2030,65,FR,DE,Mobility,-0.0
2040,65,FR,DE,Mobility,-0.0
2050,65,FR,DE,Mobility,-0.0
2020,66,FR,DE,Mobility,-0.0
2030,66,FR,DE,Mobility,-0.0
2040,66,FR,DE,Mobility,-0.0
2050,66,FR,DE,Mobility,-0.0
2020,67,FR,DE,Mobility,-0.0
2030,67,FR,DE,Mobility,-0.0
2040,67,FR,DE,Mobility,-0.0
2050,67,FR,DE,Mobility,-0.0
2020,68,FR,DE,Mobility,-0.0
2030,68,FR,DE,Mobility,-0.0
2040,68,FR,DE,Mobility,-0.0
2050,68,FR,DE,Mobility,-0.0
2020,69,FR,DE,Mobility,-0.0
2030,69,FR,DE,Mobility,-0.0
2040,69,FR,DE,Mobility,-0.0
2050,69,FR,DE,Mobility,-0.0
2020,70,FR,DE,Mobility,-0.0
2030,70,FR,DE,Mobility,-0.0
2040,70,FR,DE,Mobility,-0.0
2050,70,FR,DE,Mobility,-0.0
2020,71,FR,DE,Mobility,-0.0
2030,71,FR,DE,Mobility,-0.0
2040,71,FR,DE,Mobility,-0.0
2050,71,FR,DE,Mobility,-0.0
2020,72,FR,DE,Mobility,-0.0
2030,72,FR,DE,Mobility,-0.0
2040,72,FR,DE,Mobility,-0.0
2050,72,FR,DE,Mobility,-0.0
2020,73,FR,DE,Mobility,-0.0
2030,73,FR,DE,Mobility,-0.0
2040,73,FR,DE,Mobility,-0.0
2050,73,FR,DE,Mobility,-0.0
2020,74,FR,DE,Mobility,-0.0
2030,74,FR,DE,Mobility,-0.0
2040,74,FR,DE,Mobility,-0.0
2050,74,FR,DE,Mobility,-0.0
2020,75,FR,DE,Mobility,-0.0
2030,75,FR,DE,Mobility,-0.0
2040,75,FR,DE,Mobility,-0.0
2050,75,FR,DE,Mobility,-0.0
2020,76,FR,DE,Mobility,-0.0
2030,76,FR,DE,Mobility,-0.0
2040,76,FR,DE,Mobility,-0.0
2050,76,FR,DE,Mobility,-0.0
2020,77,FR,DE,Mobility,-0.0
2030,77,FR,DE,Mobility,-0.0
2040,77,FR,DE,Mobility,-0.0
2050,77,FR,DE,Mobility,-0.0
2020,78,FR,DE,Mobility,-0.0
2030,78,FR,DE,Mobility,-0.0
2040,78,FR,DE,Mobility,-0.0
2050,78,FR,DE,Mobility,-0.0
2020,79,FR,DE,Mobility,-0.0
2030,79,FR,DE,Mobility,-0.0
2040,79,FR,DE,Mobility,-0.0
2050,79,FR,DE,Mobility,-0.0
2020,80,FR,DE,Mobility,-0.0
2030,80,FR,DE,Mobility,-0.0
2040,80,FR,DE,Mobility,-0.0
2050,80,FR,DE,Mobility,-0.0
2020,81,FR,DE,Mobility,-0.0
2030,81,FR,DE,Mobility,-0.0
2040,81,FR,DE,Mobility,-0.0
2050,81,FR,DE,Mobility,-0.0
2020,82,FR,DE,Mobility,-0.0
2030,82,FR,DE,Mobility,-0.0
2040,82,FR,DE,Mobility,-0.0
2050,82,FR,DE,Mobility,-0.0
2020,83,FR,DE,Mobility,-0.0
2030,83,FR,DE,Mobility,-0.0
2040,83,FR,DE,Mobility,-0.0
2050,83,FR,DE,Mobility,-0.0
2020,84,FR,DE,Mobility,-0.0
2030,84,FR,DE,Mobility,-0.0
2040,84,FR,DE,Mobility,-0.0
2050,84,FR,DE,Mobility,-0.0
2020,85,FR,DE,Mobility,-0.0
2030,85,FR,DE,Mobility,-0.0
2040,85,FR,DE,Mobility,-0.0
2050,85,FR,DE,Mobility,-0.0
2020,86,FR,DE,Mobility,-0.0
2030,86,FR,DE,Mobility,-0.0
2040,86,FR,DE,Mobility,-0.0
2050,86,FR,DE,Mobility,-0.0
2020,87,FR,DE,Mobility,-0.0
2030,87,FR,DE,Mobility,-0.0
2040,87,FR,DE,Mobility,-0.0
2050,87,FR,DE,Mobility,-0.0
2020,88,FR,DE,Mobility,-0.0
2030,88,FR,DE,Mobility,-0.0
2040,88,FR,DE,Mobility,-0.0
2050,88,FR,DE,Mobility,-0.0
2020,89,FR,DE,Mobility,-0.0
2030,89,FR,DE,Mobility,-0.0
2040,89,FR,DE,Mobility,-0.0
2050,89,FR,DE,Mobility,-0.0
2020,90,FR,DE,Mobility,-0.0
2030,90,FR,DE,Mobility,-0.0
2040,90,FR,DE,Mobility,-0.0
2050,90,FR,DE,Mobility,-0.0
2020,91,FR,DE,Mobility,-0.0
2030,91,FR,DE,Mobility,-0.0
2040,91,FR,DE,Mobility,-0.0
2050,91,FR,DE,Mobility,-0.0
2020,92,FR,DE,Mobility,-0.0
2030,92,FR,DE,Mobility,-0.0
2040,92,FR,DE,Mobility,-0.0
2050,92,FR,DE,Mobility,-0.0
2020,93,FR,DE,Mobility,-0.0
2030,93,FR,DE,Mobility,-0.0
2040,93,FR,DE,Mobility,-0.0
2050,93,FR,DE,Mobility,-0.0
2020,94,FR,DE,Mobility,-0.0
2030,94,FR,DE,Mobility,-0.0
2040,94,FR,DE,Mobility,-0.0
2050,94,FR,DE,Mobility,-0.0
2020,95,FR,DE,Mobility,-0.0
2030,95,FR,DE,Mobility,-0.0
2040,95,FR,DE,Mobility,-0.0
2050,95,FR,DE,Mobility,-0.0
2020,96,FR,DE,Mobility,-0.0
2030,96,FR,DE,Mobility,-0.0
2040,96,FR,DE,Mobility,-0.0
2050,96,FR,DE,Mobility,-0.0
2020,97,FR,DE,Mobility,-0.0
2030,97,FR,DE,Mobility,-0.0
2040,97,FR,DE,Mobility,-0.0
2050,97,FR,DE,Mobility,-0.0
2020,98,FR,DE,Mobility,-0.0
2030,98,FR,DE,Mobility,-0.0
2040,98,FR,DE,Mobility,-0.0
2050,98,FR,DE,Mobility,-0.0
2020,99,FR,DE,Mobility,-0.0
2030,99,FR,DE,Mobility,-0.0
2040,99,FR,DE,Mobility,-0.0
2050,99,FR,DE,Mobility,-0.0
2020,100,FR,DE,Mobility,-0.0
2030,100,FR,DE,Mobility,-0.0
2040,100,FR,DE,Mobility,-0.0
2050,100,FR,DE,Mobility,-0.0
2020,101,FR,DE,Mobility,-0.0
2030,101,FR,DE,Mobility,-0.0
2040,101,FR,DE,Mobility,-0.0
2050,101,FR,DE,Mobility,-0.0
2020,102,FR,DE,Mobility,-0.0
2030,102,FR,DE,Mobility,-0.0
2040,102,FR,DE,Mobility,-0.0
2050,102,FR,DE,Mobility,-0.0
2020,103,FR,DE,Mobility,-0.0
2030,103,FR,DE,Mobility,-0.0
2040,103,FR,DE,Mobility,-0.0
2050,103,FR,DE,Mobility,-0.0
2020,104,FR,DE,Mobility,-0.0
2030,104,FR,DE,Mobility,-0.0
2040,104,FR,DE,Mobility,-0.0
2050,104,FR,DE,Mobility,-0.0
2020,105,FR,DE,Mobility,-0.0
2030,105,FR,DE,Mobility,-0.0
2040,105,FR,DE,Mobility,-0.0
2050,105,FR,DE,Mobility,-0.0
2020,106,FR,DE,Mobility,-0.0
2030,106,FR,DE,Mobility,-0.0
2040,106,FR,DE,Mobility,-0.0
2050,106,FR,DE,Mobility,-0.0
2020,107,FR,DE,Mobility,-0.0
2030,107,FR,DE,Mobility,-0.0
2040,107,FR,DE,Mobility,-0.0
2050,107,FR,DE,Mobility,-0.0
2020,108,FR,DE,Mobility,-0.0
2030,108,FR,DE,Mobility,-0.0
2040,108,FR,DE,Mobility,-0.0
2050,108,FR,DE,Mobility,-0.0
2020,109,FR,DE,Mobility,-0.0
2030,109,FR,DE,Mobility,-0.0
2040,109,FR,DE,Mobility,-0.0
2050,109,FR,DE,Mobility,-0.0
2020,110,FR,DE,Mobility,-0.0
2030,110,FR,DE,Mobility,-0.0
2040,110,FR,DE,Mobility,-0.0
2050,110,FR,DE,Mobility,-0.0
2020,111,FR,DE,Mobility,-0.0
2030,111,FR,DE,Mobility,-0.0
2040,111,FR,DE,Mobility,-0.0
2050,111,FR,DE,Mobility,-0.0
2020,112,FR,DE,Mobility,-0.0
2030,112,FR,DE,Mobility,-0.0
2040,112,FR,DE,Mobility,-0.0
2050,112,FR,DE,Mobility,-0.0
2020,113,FR,DE,Mobility,-0.0
2030,113,FR,DE,Mobility,-0.0
2040,113,FR,DE,Mobility,-0.0
2050,113,FR,DE,Mobility,-0.0
2020,114,FR,DE,Mobility,-0.0
2030,114,FR,DE,Mobility,-0.0
2040,114,FR,DE,Mobility,-0.0
2050,114,FR,DE,Mobility,-0.0
2020,115,FR,DE,Mobility,-0.0
2030,115,FR,DE,Mobility,-0.0
2040,115,FR,DE,Mobility,-0.0
2050,115,FR,DE,Mobility,-0.0
2020,116,FR,DE,Mobility,-0.0
2030,116,FR,DE,Mobility,-0.0
2040,116,FR,DE,Mobility,-0.0
2050,116,FR,DE,Mobility,-0.0
2020,117,FR,DE,Mobility,-0.0
2030,117,FR,DE,Mobility,-0.0
2040,117,FR,DE,Mobility,-0.0
2050,117,FR,DE,Mobility,-0.0
2020,118,FR,DE,Mobility,-0.0
2030,118,FR,DE,Mobility,-0.0
2040,118,FR,DE,Mobility,-0.0
2050,118,FR,DE,Mobility,-0.0
2020,119,FR,DE,Mobility,-0.0
2030,119,FR,DE,Mobility,-0.0
2040,119,FR,DE,Mobility,-0.0
2050,119,FR,DE,Mobility,-0.0
2020,120,FR,DE,Mobility,-0.0
2030,120,FR,DE,Mobility,-0.0
2040,120,FR,DE,Mobility,-0.0
2050,120,FR,DE,Mobility,-0.0
2020,1,NO,DE,Mobility,-0.0
2030,1,NO,DE,Mobility,-0.0
2040,1,NO,DE,Mobility,-0.0
2050,1,NO,DE,Mobility,-0.0
2020,2,NO,DE,Mobility,-0.0
2030,2,NO,DE,Mobility,-0.0
2040,2,NO,DE,Mobility,-0.0
2050,2,NO,DE,Mobility,-0.0
2020,3,NO,DE,Mobility,-0.0
2030,3,NO,DE,Mobility,-0.0
2040,3,NO,DE,Mobility,-0.0
2050,3,NO,DE,Mobility,-0.0
2020,4,NO,DE,Mobility,-0.0
2030,4,NO,DE,Mobility,-0.0
2040,4,NO,DE,Mobility,-0.0
2050,4,NO,DE,Mobility,-0.0
2020,5,NO,DE,Mobility,-0.0
2030,5,NO,DE,Mobility,-0.0
2040,5,NO,DE,Mobility,-0.0
2050,5,NO,DE,Mobility,-0.0
2020,6,NO,DE,Mobility,-0.0
2030,6,NO,DE,Mobility,-0.0
2040,6,NO,DE,Mobility,-0.0
2050,6,NO,DE,Mobility,-0.0
2020,7,NO,DE,Mobility,-0.0
2030,7,NO,DE,Mobility,-0.0
2040,7,NO,DE,Mobility,-0.0
2050,7,NO,DE,Mobility,-0.0
2020,8,NO,DE,Mobility,-0.0
2030,8,NO,DE,Mobility,-0.0
2040,8,NO,DE,Mobility,-0.0
2050,8,NO,DE,Mobility,-0.0
2020,9,NO,DE,Mobility,-0.0
2030,9,NO,DE,Mobility,-0.0
2040,9,NO,DE,Mobility,-0.0
2050,9,NO,DE,Mobility,-0.0
2020,10,NO,DE,Mobility,-0.0
2030,10,NO,DE,Mobility,-0.0
2040,10,NO,DE,Mobility,-0.0
2050,10,NO,DE,Mobility,-0.0
2020,11,NO,DE,Mobility,-0.0
2030,11,NO,DE,Mobility,-0.0
2040,11,NO,DE,Mobility,-0.0
2050,11,NO,DE,Mobility,-0.0
2020,12,NO,DE,Mobility,-0.0
2030,12,NO,DE,Mobility,-0.0
2040,12,NO,DE,Mobility,-0.0
2050,12,NO,DE,Mobility,-0.0
2020,13,NO,DE,Mobility,-0.0
2030,13,NO,DE,Mobility,-0.0
2040,13,NO,DE,Mobility,-0.0
2050,13,NO,DE,Mobility,-0.0
2020,14,NO,DE,Mobility,-0.0
2030,14,NO,DE,Mobility,-0.0
2040,14,NO,DE,Mobility,-0.0
2050,14,NO,DE,Mobility,-0.0
2020,15,NO,DE,Mobility,-0.0
2030,15,NO,DE,Mobility,-0.0
2040,15,NO,DE,Mobility,-0.0
2050,15,NO,DE,Mobility,-0.0
2020,16,NO,DE,Mobility,-0.0
2030,16,NO,DE,Mobility,-0.0
2040,16,NO,DE,Mobility,-0.0
2050,16,NO,DE,Mobility,-0.0
2020,17,NO,DE,Mobility,-0.0
2030,17,NO,DE,Mobility,-0.0
2040,17,NO,DE,Mobility,-0.0
2050,17,NO,DE,Mobility,-0.0
2020,18,NO,DE,Mobility,-0.0
2030,18,NO,DE,Mobility,-0.0
2040,18,NO,DE,Mobility,-0.0
2050,18,NO,DE,Mobility,-0.0
2020,19,NO,DE,Mobility,-0.0
2030,19,NO,DE,Mobility,-0.0
2040,19,NO,DE,Mobility,-0.0
2050,19,NO,DE,Mobility,-0.0
2020,20,NO,DE,Mobility,-0.0
2030,20,NO,DE,Mobility,-0.0
2040,20,NO,DE,Mobility,-0.0
2050,20,NO,DE,Mobility,-0.0
2020,21,NO,DE,Mobility,-0.0
2030,21,NO,DE,Mobility,-0.0
2040,21,NO,DE,Mobility,-0.0
2050,21,NO,DE,Mobility,-0.0
2020,22,NO,DE,Mobility,-0.0
2030,22,NO,DE,Mobility,-0.0
2040,22,NO,DE,Mobility,-0.0
2050,22,NO,DE,Mobility,-0.0
2020,23,NO,DE,Mobility,-0.0
2030,23,NO,DE,Mobility,-0.0
2040,23,NO,DE,Mobility,-0.0
2050,23,NO,DE,Mobility,-0.0
2020,24,NO,DE,Mobility,-0.0
2030,24,NO,DE,Mobility,-0.0
2040,24,NO,DE,Mobility,-0.0
2050,24,NO,DE,Mobility,-0.0
2020,25,NO,DE,Mobility,-0.0
2030,25,NO,DE,Mobility,-0.0
2040,25,NO,DE,Mobility,-0.0
2050,25,NO,DE,Mobility,-0.0
2020,26,NO,DE,Mobility,-0.0
2030,26,NO,DE,Mobility,-0.0
2040,26,NO,DE,Mobility,-0.0
2050,26,NO,DE,Mobility,-0.0
2020,27,NO,DE,Mobility,-0.0
2030,27,NO,DE,Mobility,-0.0
2040,27,NO,DE,Mobility,-0.0
2050,27,NO,DE,Mobility,-0.0
2020,28,NO,DE,Mobility,-0.0
2030,28,NO,DE,Mobility,-0.0
2040,28,NO,DE,Mobility,-0.0
2050,28,NO,DE,Mobility,-0.0
2020,29,NO,DE,Mobility,-0.0
2030,29,NO,DE,Mobility,-0.0
2040,29,NO,DE,Mobility,-0.0
2050,29,NO,DE,Mobility,-0.0
2020,30,NO,DE,Mobility,-0.0
2030,30,NO,DE,Mobility,-0.0
2040,30,NO,DE,Mobility,-0.0
2050,30,NO,DE,Mobility,-0.0
2020,31,NO,DE,Mobility,-0.0
2030,31,NO,DE,Mobility,-0.0
2040,31,NO,DE,Mobility,-0.0
2050,31,NO,DE,Mobility,-0.0
2020,32,NO,DE,Mobility,-0.0
2030,32,NO,DE,Mobility,-0.0
2040,32,NO,DE,Mobility,-0.0
2050,32,NO,DE,Mobility,-0.0
2020,33,NO,DE,Mobility,-0.0
2030,33,NO,DE,Mobility,-0.0
2040,33,NO,DE,Mobility,-0.0
2050,33,NO,DE,Mobility,-0.0
2020,34,NO,DE,Mobility,-0.0
2030,34,NO,DE,Mobility,-0.0
2040,34,NO,DE,Mobility,-0.0
2050,34,NO,DE,Mobility,-0.0
2020,35,NO,DE,Mobility,-0.0
2030,35,NO,DE,Mobility,-0.0
2040,35,NO,DE,Mobility,-0.0
2050,35,NO,DE,Mobility,-0.0
2020,36,NO,DE,Mobility,-0.0
2030,36,NO,DE,Mobility,-0.0
2040,36,NO,DE,Mobility,-0.0
2050,36,NO,DE,Mobility,-0.0
2020,37,NO,DE,Mobility,-0.0
2030,37,NO,DE,Mobility,-0.0
2040,37,NO,DE,Mobility,-0.0
2050,37,NO,DE,Mobility,-0.0
2020,38,NO,DE,Mobility,-0.0
2030,38,NO,DE,Mobility,-0.0
2040,38,NO,DE,Mobility,-0.0
2050,38,NO,DE,Mobility,-0.0
2020,39,NO,DE,Mobility,-0.0
2030,39,NO,DE,Mobility,-0.0
2040,39,NO,DE,Mobility,-0.0
2050,39,NO,DE,Mobility,-0.0
2020,40,NO,DE,Mobility,-0.0
2030,40,NO,DE,Mobility,-0.0
2040,40,NO,DE,Mobility,-0.0
2050,40,NO,DE,Mobility,-0.0
2020,41,NO,DE,Mobility,-0.0
2030,41,NO,DE,Mobility,-0.0
2040,41,NO,DE,Mobility,-0.0
2050,41,NO,DE,Mobility,-0.0
2020,42,NO,DE,Mobility,-0.0
2030,42,NO,DE,Mobility,-0.0
2040,42,NO,DE,Mobility,-0.0
2050,42,NO,DE,Mobility,-0.0
2020,43,NO,DE,Mobility,-0.0
2030,43,NO,DE,Mobility,-0.0
2040,43,NO,DE,Mobility,-0.0
2050,43,NO,DE,Mobility,-0.0
2020,44,NO,DE,Mobility,-0.0
2030,44,NO,DE,Mobility,-0.0
2040,44,NO,DE,Mobility,-0.0
2050,44,NO,DE,Mobility,-0.0
2020,45,NO,DE,Mobility,-0.0
2030,45,NO,DE,Mobility,-0.0
2040,45,NO,DE,Mobility,-0.0
2050,45,NO,DE,Mobility,-0.0
2020,46,NO,DE,Mobility,-0.0
2030,46,NO,DE,Mobility,-0.0
2040,46,NO,DE,Mobility,-0.0
2050,46,NO,DE,Mobility,-0.0
2020,47,NO,DE,Mobility,-0.0
2030,47,NO,DE,Mobility,-0.0
2040,47,NO,DE,Mobility,-0.0
2050,47,NO,DE,Mobility,-0.0
2020,48,NO,DE,Mobility,-0.0
2030,48,NO,DE,Mobility,-0.0
2040,48,NO,DE,Mobility,-0.0
2050,48,NO,DE,Mobility,-0.0
2020,49,NO,DE,Mobility,-0.0
2030,49,NO,DE,Mobility,-0.0
2040,49,NO,DE,Mobility,-0.0
2050,49,NO,DE,Mobility,-0.0
2020,50,NO,DE,Mobility,-0.0
2030,50,NO,DE,Mobility,-0.0
2040,50,NO,DE,Mobility,-0.0
2050,50,NO,DE,Mobility,-0.0
2020,51,NO,DE,Mobility,-0.0
2030,51,NO,DE,Mobility,-0.0
2040,51,NO,DE,Mobility,-0.0
2050,51,NO,DE,Mobility,-0.0
2020,52,NO,DE,Mobility,-0.0
2030,52,NO,DE,Mobility,-0.0
2040,52,NO,DE,Mobility,-0.0
2050,52,NO,DE,Mobility,-0.0
2020,53,NO,DE,Mobility,-0.0
2030,53,NO,DE,Mobility,-0.0
2040,53,NO,DE,Mobility,-0.0
2050,53,NO,DE,Mobility,-0.0
2020,54,NO,DE,Mobility,-0.0
2030,54,NO,DE,Mobility,-0.0
2040,54,NO,DE,Mobility,-0.0
2050,54,NO,DE,Mobility,-0.0
2020,55,NO,DE,Mobility,-0.0
2030,55,NO,DE,Mobility,-0.0
2040,55,NO,DE,Mobility,-0.0
2050,55,NO,DE,Mobility,-0.0
2020,56,NO,DE,Mobility,-0.0
2030,56,NO,DE,Mobility,-0.0
2040,56,NO,DE,Mobility,-0.0
2050,56,NO,DE,Mobility,-0.0
2020,57,NO,DE,Mobility,-0.0
2030,57,NO,DE,Mobility,-0.0
2040,57,NO,DE,Mobility,-0.0
2050,57,NO,DE,Mobility,-0.0
2020,58,NO,DE,Mobility,-0.0
2030,58,NO,DE,Mobility,-0.0
2040,58,NO,DE,Mobility,-0.0
2050,58,NO,DE,Mobility,-0.0
2020,59,NO,DE,Mobility,-0.0
2030,59,NO,DE,Mobility,-0.0
2040,59,NO,DE,Mobility,-0.0
2050,59,NO,DE,Mobility,-0.0
2020,60,NO,DE,Mobility,-0.0
2030,60,NO,DE,Mobility,-0.0
2040,60,NO,DE,Mobility,-0.0
2050,60,NO,DE,Mobility,-0.0
2020,61,NO,DE,Mobility,-0.0
2030,61,NO,DE,Mobility,-0.0
2040,61,NO,DE,Mobility,-0.0
2050,61,NO,DE,Mobility,-0.0
2020,62,NO,DE,Mobility,-0.0
2030,62,NO,DE,Mobility,-0.0
2040,62,NO,DE,Mobility,-0.0
2050,62,NO,DE,Mobility,-0.0
2020,63,NO,DE,Mobility,-0.0
2030,63,NO,DE,Mobility,-0.0
2040,63,NO,DE,Mobility,-0.0
2050,63,NO,DE,Mobility,-0.0
2020,64,NO,DE,Mobility,-0.0
2030,64,NO,DE,Mobility,-0.0
2040,64,NO,DE,Mobility,-0.0
2050,64,NO,DE,Mobility,-0.0
2020,65,NO,DE,Mobility,-0.0
2030,65,NO,DE,Mobility,-0.0
2040,65,NO,DE,Mobility,-0.0
2050,65,NO,DE,Mobility,-0.0
2020,66,NO,DE,Mobility,-0.0
2030,66,NO,DE,Mobility,-0.0
2040,66,NO,DE,Mobility,-0.0
2050,66,NO,DE,Mobility,-0.0
2020,67,NO,DE,Mobility,-0.0
2030,67,NO,DE,Mobility,-0.0
2040,67,NO,DE,Mobility,-0.0
2050,67,NO,DE,Mobility,-0.0
2020,68,NO,DE,Mobility,-0.0
2030,68,NO,DE,Mobility,-0.0
2040,68,NO,DE,Mobility,-0.0
2050,68,NO,DE,Mobility,-0.0
2020,69,NO,DE,Mobility,-0.0
2030,69,NO,DE,Mobility,-0.0
2040,69,NO,DE,Mobility,-0.0
2050,69,NO,DE,Mobility,-0.0
2020,70,NO,DE,Mobility,-0.0
2030,70,NO,DE,Mobility,-0.0
2040,70,NO,DE,Mobility,-0.0
2050,70,NO,DE,Mobility,-0.0
2020,71,NO,DE,Mobility,-0.0
2030,71,NO,DE,Mobility,-0.0
2040,71,NO,DE,Mobility,-0.0
2050,71,NO,DE,Mobility,-0.0
2020,72,NO,DE,Mobility,-0.0
2030,72,NO,DE,Mobility,-0.0
2040,72,NO,DE,Mobility,-0.0
2050,72,NO,DE,Mobility,-0.0
2020,73,NO,DE,Mobility,-0.0
2030,73,NO,DE,Mobility,-0.0
2040,73,NO,DE,Mobility,-0.0
2050,73,NO,DE,Mobility,-0.0
2020,74,NO,DE,Mobility,-0.0
